Date,City,Store_Format,Category,Total_Units,Avg_Selling_Price,Stock_On_Hand,Reorder_Level,Is_Holiday,Day_of_Week,Month,Is_Payday,Units_Lag_7d,Units_Lag_14d
2024-04-24,Ahmedabad,Super,Beverages,6,154.2585969156987,286.3333333333333,76,0,2,4,0,1.0,4.0
2024-04-25,Ahmedabad,Express,Beverages,5,234.11355051193596,312.0,76,0,3,4,0,11.0,6.0
2024-04-25,Ahmedabad,Hyper,Beverages,4,235.8406542232272,179.5,78,0,3,4,0,8.0,5.0
2024-04-25,Ahmedabad,Super,Beverages,13,174.88603386729218,266.3333333333333,70,0,3,4,0,6.0,4.0
2024-04-26,Ahmedabad,Express,Beverages,13,106.10637625238007,304.3333333333333,71,0,4,4,0,4.0,4.0
2024-04-26,Ahmedabad,Hyper,Beverages,2,73.70221706545007,208.0,21,0,4,4,0,5.0,7.0
2024-04-26,Ahmedabad,Super,Beverages,5,109.9335239080056,235.0,61,0,4,4,0,9.0,8.0
2024-04-27,Ahmedabad,Express,Beverages,3,81.32385387593564,139.0,68,0,5,4,0,6.0,1.0
2024-04-27,Ahmedabad,Hyper,Beverages,9,162.81092585700827,129.0,76,0,5,4,0,5.0,11.0
2024-04-28,Ahmedabad,Hyper,Beverages,6,135.12147532820083,299.0,66,0,6,4,0,4.0,8.0
2024-04-28,Ahmedabad,Super,Beverages,3,38.856519600522375,143.0,53,0,6,4,0,13.0,6.0
2024-04-29,Ahmedabad,Express,Beverages,5,106.78123581895274,321.5,71,0,0,4,0,13.0,4.0
2024-04-29,Ahmedabad,Hyper,Beverages,1,54.81371201215068,419.0,37,0,0,4,0,2.0,5.0
2024-04-30,Ahmedabad,Express,Beverages,4,137.85537280566632,228.5,47,0,1,4,1,5.0,9.0
2024-04-30,Ahmedabad,Hyper,Beverages,2,155.55609762065336,168.0,61,0,1,4,1,3.0,6.0
2024-04-30,Ahmedabad,Super,Beverages,4,236.6047568102062,118.0,71,0,1,4,1,9.0,5.0
2024-05-01,Ahmedabad,Express,Beverages,3,260.2884122910746,422.0,49,0,2,5,1,6.0,4.0
2024-05-01,Ahmedabad,Hyper,Beverages,4,223.2032969404425,311.0,69,0,2,5,1,3.0,13.0
2024-05-01,Ahmedabad,Super,Beverages,1,70.47640197598888,388.0,23,0,2,5,1,5.0,13.0
2024-05-02,Ahmedabad,Express,Beverages,5,251.2546674140985,151.0,66,0,3,5,0,1.0,2.0
2024-05-02,Ahmedabad,Hyper,Beverages,4,187.0415848910181,322.0,65,0,3,5,0,4.0,5.0
2024-05-02,Ahmedabad,Super,Beverages,8,146.32626516404608,265.3333333333333,63,0,3,5,0,2.0,3.0
2024-05-03,Ahmedabad,Express,Beverages,5,34.27787142045784,454.0,34,0,4,5,0,4.0,9.0
2024-05-03,Ahmedabad,Hyper,Beverages,5,226.88133936211756,215.0,75,0,4,5,0,3.0,6.0
2024-05-03,Ahmedabad,Super,Beverages,12,95.19538490627188,130.0,76,0,4,5,0,4.0,3.0
2024-05-04,Ahmedabad,Express,Beverages,10,106.72374881166523,336.0,35,0,5,5,0,1.0,5.0
2024-05-04,Ahmedabad,Hyper,Beverages,5,120.66979170624076,459.0,21,0,5,5,0,5.0,1.0
2024-05-04,Ahmedabad,Super,Beverages,10,58.11316522260653,315.0,34,0,5,5,0,4.0,4.0
2024-05-05,Ahmedabad,Hyper,Beverages,9,196.6781952462776,222.5,74,0,6,5,0,8.0,2.0
2024-05-05,Ahmedabad,Super,Beverages,4,72.31338526488652,398.0,56,0,6,5,0,5.0,4.0
2024-05-06,Ahmedabad,Hyper,Beverages,5,118.41657694397257,390.5,63,0,0,5,0,5.0,3.0
2024-05-06,Ahmedabad,Super,Beverages,5,104.71760117018799,391.0,68,0,0,5,0,12.0,4.0
2024-05-07,Ahmedabad,Express,Beverages,10,117.12442463603047,346.3333333333333,66,0,1,5,0,10.0,1.0
2024-05-07,Ahmedabad,Hyper,Beverages,7,161.30255642118894,101.0,78,0,1,5,0,5.0,5.0
2024-05-07,Ahmedabad,Super,Beverages,5,241.32880762777043,300.0,71,0,1,5,0,10.0,4.0
2024-05-08,Ahmedabad,Express,Beverages,4,152.29273302381415,306.0,45,0,2,5,0,9.0,8.0
2024-05-08,Ahmedabad,Hyper,Beverages,6,208.48553543221604,131.0,41,0,2,5,0,4.0,5.0
2024-05-08,Ahmedabad,Super,Beverages,7,177.1915298240571,300.0,62,0,2,5,0,5.0,5.0
2024-05-09,Ahmedabad,Hyper,Beverages,4,154.83811634350022,197.0,62,0,3,5,0,5.0,12.0
2024-05-09,Ahmedabad,Super,Beverages,10,91.16407303969807,341.3333333333333,70,0,3,5,0,10.0,10.0
2024-05-10,Ahmedabad,Express,Beverages,2,77.10176768962698,139.5,54,0,4,5,0,7.0,5.0
2024-05-10,Ahmedabad,Super,Beverages,8,106.69701572447674,220.0,46,0,4,5,0,5.0,10.0
2024-05-11,Ahmedabad,Express,Beverages,4,92.50683325640222,300.5,76,0,5,5,0,4.0,9.0
2024-05-11,Ahmedabad,Super,Beverages,5,189.09428405430825,418.0,33,0,5,5,0,6.0,4.0
2024-05-12,Ahmedabad,Express,Beverages,3,239.5850420912667,206.0,32,0,6,5,0,7.0,5.0
2024-05-12,Ahmedabad,Hyper,Beverages,9,69.10887312164682,350.0,72,0,6,5,0,4.0,5.0
2024-05-12,Ahmedabad,Super,Beverages,4,53.82796823865186,446.0,52,0,6,5,0,10.0,10.0
2024-05-13,Ahmedabad,Express,Beverages,13,83.5940503477555,225.25,56,0,0,5,0,2.0,7.0
2024-05-13,Ahmedabad,Hyper,Beverages,5,122.82981921702724,229.66666666666666,72,0,0,5,0,8.0,5.0
2024-05-13,Ahmedabad,Super,Beverages,2,127.87493271601149,237.0,72,0,0,5,0,4.0,4.0
2024-05-14,Ahmedabad,Express,Beverages,8,149.1385192307338,274.0,78,0,1,5,0,5.0,6.0
2024-05-14,Ahmedabad,Hyper,Beverages,3,163.8389936176555,347.0,77,0,1,5,0,3.0,7.0
2024-05-14,Ahmedabad,Super,Beverages,7,141.6269688143643,286.0,43,0,1,5,0,9.0,4.0
2024-05-15,Ahmedabad,Express,Beverages,15,185.4331883951277,198.75,71,0,2,5,0,4.0,10.0
2024-05-15,Ahmedabad,Super,Beverages,2,159.97008235155005,423.0,34,0,2,5,0,13.0,2.0
2024-05-16,Ahmedabad,Express,Beverages,10,72.80985338934568,214.0,64,0,3,5,0,5.0,8.0
2024-05-16,Ahmedabad,Hyper,Beverages,7,39.15369021051325,445.5,62,0,3,5,0,2.0,4.0
2024-05-17,Ahmedabad,Express,Beverages,3,108.3506800182837,247.0,68,0,4,5,0,8.0,5.0
2024-05-17,Ahmedabad,Hyper,Beverages,6,233.9834086763474,145.0,45,0,4,5,0,3.0,3.0
2024-05-17,Ahmedabad,Super,Beverages,2,74.61447911571047,321.0,33,0,4,5,0,7.0,9.0
2024-05-18,Ahmedabad,Express,Beverages,2,59.39810544431464,375.0,33,0,5,5,0,15.0,4.0
2024-05-18,Ahmedabad,Super,Beverages,4,91.36384736897179,114.5,66,0,5,5,0,2.0,13.0
2024-05-19,Ahmedabad,Express,Beverages,8,71.24919038902104,193.0,27,0,6,5,0,10.0,5.0
2024-05-19,Ahmedabad,Hyper,Beverages,3,97.42825111621792,328.5,58,0,6,5,0,7.0,2.0
2024-05-20,Ahmedabad,Express,Beverages,8,49.23425355375234,130.0,49,0,0,5,0,3.0,8.0
2024-05-20,Ahmedabad,Hyper,Beverages,2,187.0620268263893,135.0,65,0,0,5,0,6.0,3.0
2024-05-20,Ahmedabad,Super,Beverages,4,204.78764678056652,212.0,70,0,0,5,0,2.0,7.0
2024-05-21,Ahmedabad,Express,Beverages,14,115.113139724373,222.66666666666666,64,0,1,5,0,2.0,15.0
2024-05-21,Ahmedabad,Hyper,Beverages,4,18.223080799060074,406.0,74,0,1,5,0,4.0,2.0
2024-05-22,Ahmedabad,Express,Beverages,3,212.07571700111905,472.0,32,0,2,5,0,8.0,10.0
2024-05-22,Ahmedabad,Hyper,Beverages,4,74.58964133074844,234.0,25,0,2,5,0,3.0,7.0
2024-05-22,Ahmedabad,Super,Beverages,2,112.85818528505158,146.0,25,0,2,5,0,8.0,3.0
2024-05-23,Ahmedabad,Express,Beverages,4,53.35498454292224,294.0,68,1,3,5,0,2.0,6.0
2024-05-23,Ahmedabad,Super,Beverages,12,192.5321863976812,347.75,71,1,3,5,0,4.0,2.0
2024-05-24,Ahmedabad,Express,Beverages,7,71.70090930173262,113.0,51,0,4,5,0,14.0,2.0
2024-05-24,Ahmedabad,Hyper,Beverages,1,148.65496657511213,199.0,36,0,4,5,0,4.0,4.0
2024-05-24,Ahmedabad,Super,Beverages,6,154.07061176239338,248.33333333333334,75,0,4,5,0,3.0,8.0
2024-05-25,Ahmedabad,Express,Beverages,15,217.32686001180434,363.0,55,0,5,5,0,4.0,3.0
2024-05-25,Ahmedabad,Super,Beverages,8,80.0425280962821,252.0,52,0,5,5,0,2.0,8.0
2024-05-26,Ahmedabad,Express,Beverages,7,137.56232912086847,361.0,65,0,6,5,0,4.0,2.0
2024-05-26,Ahmedabad,Hyper,Beverages,4,151.41623658076105,306.0,75,0,6,5,0,12.0,4.0
2024-05-26,Ahmedabad,Super,Beverages,5,202.24385412492623,305.0,58,0,6,5,0,7.0,14.0
2024-05-27,Ahmedabad,Hyper,Beverages,9,107.89576861501625,316.0,59,0,0,5,0,1.0,4.0
2024-05-27,Ahmedabad,Super,Beverages,6,50.281887508770325,337.0,72,0,0,5,0,6.0,3.0
2024-05-28,Ahmedabad,Express,Beverages,5,38.949509603249005,380.0,42,0,1,5,0,15.0,4.0
2024-05-28,Ahmedabad,Hyper,Beverages,5,161.43144240128876,382.3333333333333,65,0,1,5,0,8.0,2.0
2024-05-29,Ahmedabad,Express,Beverages,2,44.185043069512005,215.0,29,0,2,5,0,7.0,4.0
2024-05-29,Ahmedabad,Hyper,Beverages,11,110.67549436527959,312.3333333333333,72,0,2,5,0,4.0,12.0
2024-05-30,Ahmedabad,Hyper,Beverages,2,147.12552950189763,266.0,63,0,3,5,1,5.0,7.0
2024-05-31,Ahmedabad,Express,Beverages,4,64.61341254433226,294.0,69,0,4,5,1,9.0,1.0
2024-05-31,Ahmedabad,Hyper,Beverages,4,201.980483751848,119.0,21,0,4,5,1,6.0,6.0
2024-05-31,Ahmedabad,Super,Beverages,4,124.24736705515818,360.5,53,0,4,5,1,5.0,15.0
2024-06-01,Ahmedabad,Hyper,Beverages,5,45.17116001661817,160.0,31,0,5,6,1,5.0,8.0
2024-06-01,Ahmedabad,Super,Beverages,3,276.56417373211104,404.0,21,0,5,6,1,2.0,7.0
2024-06-02,Ahmedabad,Express,Beverages,1,221.9422724547786,346.0,22,0,6,6,0,11.0,4.0
2024-06-02,Ahmedabad,Hyper,Beverages,3,84.89501324785397,376.0,33,0,6,6,0,2.0,5.0
2024-06-02,Ahmedabad,Super,Beverages,13,105.16223880161766,263.75,59,0,6,6,0,4.0,9.0
2024-06-03,Ahmedabad,Express,Beverages,4,87.0653035812904,307.0,44,0,0,6,0,4.0,6.0
2024-06-03,Ahmedabad,Hyper,Beverages,4,165.33064046444713,493.0,22,0,0,6,0,4.0,5.0
2024-06-03,Ahmedabad,Super,Beverages,7,110.4010442103982,307.5,60,0,0,6,0,5.0,5.0
2024-06-04,Ahmedabad,Express,Beverages,7,129.14541825917976,386.0,59,0,1,6,0,3.0,2.0
2024-06-04,Ahmedabad,Hyper,Beverages,2,132.79746377037068,394.0,42,0,1,6,0,1.0,11.0
2024-06-04,Ahmedabad,Super,Beverages,7,138.5617847859814,277.5,77,0,1,6,0,3.0,2.0
2024-06-05,Ahmedabad,Super,Beverages,2,141.3197566761111,123.0,37,0,2,6,0,13.0,4.0
2024-06-06,Ahmedabad,Express,Beverages,5,163.2831320212885,344.0,53,0,3,6,0,4.0,4.0
2024-06-06,Ahmedabad,Hyper,Beverages,4,71.18642029382801,221.0,46,0,3,6,0,4.0,4.0
2024-06-06,Ahmedabad,Super,Beverages,4,85.39731213336485,113.0,52,0,3,6,0,7.0,5.0
2024-06-07,Ahmedabad,Express,Beverages,8,155.03564134205206,332.6666666666667,55,0,4,6,0,7.0,3.0
2024-06-07,Ahmedabad,Hyper,Beverages,1,192.25442998108065,183.0,43,0,4,6,0,2.0,1.0
2024-06-07,Ahmedabad,Super,Beverages,3,37.8069160277593,232.0,71,0,4,6,0,7.0,3.0
2024-06-08,Ahmedabad,Express,Beverages,7,167.798053011752,130.5,43,0,5,6,0,2.0,13.0
2024-06-08,Ahmedabad,Hyper,Beverages,6,141.82043135104988,350.0,73,0,5,6,0,5.0,4.0
2024-06-08,Ahmedabad,Super,Beverages,8,83.8666951141432,314.5,23,0,5,6,0,4.0,4.0
2024-06-09,Ahmedabad,Express,Beverages,7,78.84313920377696,357.5,58,0,6,6,0,4.0,7.0
2024-06-09,Ahmedabad,Hyper,Beverages,4,73.25376724287023,245.0,35,0,6,6,0,8.0,7.0
2024-06-09,Ahmedabad,Super,Beverages,2,184.85231564874385,216.0,66,0,6,6,0,1.0,2.0
2024-06-10,Ahmedabad,Hyper,Beverages,5,222.0326262381907,218.5,77,0,0,6,0,3.0,7.0
2024-06-10,Ahmedabad,Super,Beverages,1,188.45169626973995,143.0,54,0,0,6,0,7.0,2.0
2024-06-11,Ahmedabad,Express,Beverages,5,108.94395380951454,226.0,70,0,1,6,0,6.0,5.0
2024-06-11,Ahmedabad,Hyper,Beverages,5,166.36709786356235,385.0,53,0,1,6,0,8.0,4.0
2024-06-13,Ahmedabad,Express,Beverages,5,133.53447265046665,421.0,22,0,3,6,0,7.0,4.0
2024-06-13,Ahmedabad,Hyper,Beverages,9,115.94440067257516,355.5,77,0,3,6,0,4.0,8.0
2024-06-13,Ahmedabad,Super,Beverages,6,170.98244822761097,403.0,75,0,3,6,0,2.0,1.0
2024-06-14,Ahmedabad,Super,Beverages,4,98.25208450163166,481.0,33,0,4,6,0,5.0,3.0
2024-06-15,Ahmedabad,Super,Beverages,5,108.5968791491177,463.0,29,0,5,6,0,1.0,7.0
2024-06-16,Ahmedabad,Express,Beverages,4,128.62027914681084,172.0,62,0,6,6,0,5.0,6.0
2024-06-16,Ahmedabad,Super,Beverages,5,91.3846222577219,367.0,20,0,6,6,0,5.0,8.0
2024-06-17,Ahmedabad,Hyper,Beverages,2,59.61150735962556,277.0,78,1,0,6,0,5.0,7.0
2024-06-18,Ahmedabad,Express,Beverages,9,106.6935639932827,232.33333333333334,62,0,1,6,0,9.0,4.0
2024-06-18,Ahmedabad,Hyper,Beverages,6,153.90682943176955,362.5,48,0,1,6,0,6.0,2.0
2024-06-19,Ahmedabad,Express,Beverages,1,109.95303378547472,394.0,78,0,2,6,0,4.0,5.0
2024-06-19,Ahmedabad,Hyper,Beverages,2,71.93989296284177,243.0,51,0,2,6,0,5.0,1.0
2024-06-19,Ahmedabad,Super,Beverages,8,106.54276766989864,293.6666666666667,60,0,2,6,0,4.0,5.0
2024-06-20,Ahmedabad,Hyper,Beverages,1,255.5689644085212,337.0,78,0,3,6,0,5.0,5.0
2024-06-20,Ahmedabad,Super,Beverages,3,21.873179644743875,210.0,75,0,3,6,0,2.0,5.0
2024-06-21,Ahmedabad,Express,Beverages,9,156.96859511571876,335.0,62,0,4,6,0,9.0,9.0
2024-06-21,Ahmedabad,Hyper,Beverages,5,133.12624707619767,63.0,47,0,4,6,0,6.0,6.0
2024-06-21,Ahmedabad,Super,Beverages,7,155.57056726600254,191.66666666666666,74,0,4,6,0,1.0,4.0
2024-06-22,Ahmedabad,Express,Beverages,2,152.99418988903403,400.0,69,0,5,6,0,2.0,5.0
2024-06-22,Ahmedabad,Hyper,Beverages,2,120.44048308720464,250.0,64,0,5,6,0,8.0,4.0
2024-06-22,Ahmedabad,Super,Beverages,4,271.00852315637087,99.0,44,0,5,6,0,1.0,5.0
2024-06-23,Ahmedabad,Express,Beverages,4,227.9481054067759,142.0,20,0,6,6,0,3.0,2.0
2024-06-23,Ahmedabad,Hyper,Beverages,6,211.27553684076315,322.0,44,0,6,6,0,9.0,9.0
2024-06-23,Ahmedabad,Super,Beverages,5,31.585080018145298,183.5,76,0,6,6,0,5.0,6.0
2024-06-24,Ahmedabad,Express,Beverages,9,120.56927535150714,347.6666666666667,61,0,0,6,0,7.0,1.0
2024-06-24,Ahmedabad,Hyper,Beverages,5,150.09735351030366,188.5,73,0,0,6,0,2.0,2.0
2024-06-24,Ahmedabad,Super,Beverages,9,141.73584624314194,282.0,76,0,0,6,0,2.0,8.0
2024-06-25,Ahmedabad,Express,Beverages,14,114.47275760993605,351.75,55,0,1,6,0,4.0,1.0
2024-06-25,Ahmedabad,Hyper,Beverages,3,172.15608772444824,167.0,25,0,1,6,0,4.0,3.0
2024-06-25,Ahmedabad,Super,Beverages,4,109.41502981638382,346.0,34,0,1,6,0,6.0,9.0
2024-06-26,Ahmedabad,Super,Beverages,15,98.20577329899041,407.0,75,0,2,6,0,5.0,5.0
2024-06-27,Ahmedabad,Express,Beverages,4,189.436467985889,289.0,62,0,3,6,0,9.0,7.0
2024-06-27,Ahmedabad,Hyper,Beverages,5,115.31134395385092,242.0,20,0,3,6,0,5.0,2.0
2024-06-27,Ahmedabad,Super,Beverages,8,183.06461887823355,235.5,79,0,3,6,0,9.0,2.0
2024-06-28,Ahmedabad,Express,Beverages,3,149.59883518719596,348.5,74,0,4,6,0,14.0,4.0
2024-06-28,Ahmedabad,Super,Beverages,14,125.0989706034196,260.6666666666667,44,0,4,6,0,3.0,4.0
2024-06-29,Ahmedabad,Hyper,Beverages,2,223.6714456485856,81.0,42,0,5,6,0,4.0,6.0
2024-06-30,Ahmedabad,Express,Beverages,11,90.56781903015273,403.0,72,0,6,6,1,15.0,5.0
2024-06-30,Ahmedabad,Hyper,Beverages,8,100.04916432093873,226.0,60,0,6,6,1,4.0,9.0
2024-06-30,Ahmedabad,Super,Beverages,3,123.06583130758118,413.0,38,0,6,6,1,5.0,5.0
2024-07-01,Ahmedabad,Express,Beverages,11,60.406515177130764,419.3333333333333,63,0,0,7,1,8.0,9.0
2024-07-01,Ahmedabad,Hyper,Beverages,2,132.50216941858622,388.0,69,0,0,7,1,3.0,14.0
2024-07-01,Ahmedabad,Super,Beverages,12,97.71061300030885,286.3333333333333,70,0,0,7,1,14.0,3.0
2024-07-02,Ahmedabad,Hyper,Beverages,1,158.63477372072387,296.0,46,0,1,7,0,2.0,4.0
2024-07-02,Ahmedabad,Super,Beverages,8,146.79896621821263,150.33333333333334,77,0,1,7,0,11.0,15.0
2024-07-03,Ahmedabad,Super,Beverages,13,112.00636421664674,192.0,79,0,2,7,0,8.0,4.0
2024-07-04,Ahmedabad,Express,Beverages,3,27.31792358671759,450.0,54,0,3,7,0,3.0,5.0
2024-07-04,Ahmedabad,Hyper,Beverages,3,140.4431982690026,410.0,75,0,3,7,0,11.0,8.0
2024-07-05,Ahmedabad,Express,Beverages,8,144.89229748043454,420.0,55,0,4,7,0,2.0,3.0
2024-07-05,Ahmedabad,Hyper,Beverages,1,60.09851603926636,484.0,48,0,4,7,0,12.0,14.0
2024-07-05,Ahmedabad,Super,Beverages,7,139.66929139010563,373.0,46,0,4,7,0,1.0,2.0
2024-07-06,Ahmedabad,Express,Beverages,1,170.40916264772716,61.0,29,0,5,7,0,8.0,11.0
2024-07-06,Ahmedabad,Hyper,Beverages,12,220.3495028200846,270.5,70,0,5,7,0,13.0,8.0
2024-07-06,Ahmedabad,Super,Beverages,4,150.88739235261474,415.0,21,0,5,7,0,3.0,3.0
2024-07-07,Ahmedabad,Super,Beverages,7,184.2251180612533,300.0,23,0,6,7,0,3.0,11.0
2024-07-08,Ahmedabad,Hyper,Beverages,8,113.63017187053194,424.5,79,0,0,7,0,8.0,2.0
2024-07-08,Ahmedabad,Super,Beverages,3,62.87459780007472,63.0,65,0,0,7,0,1.0,12.0
2024-07-09,Ahmedabad,Express,Beverages,7,127.23196937298596,392.5,68,0,1,7,0,7.0,1.0
2024-07-09,Ahmedabad,Super,Beverages,2,20.447590287524104,442.0,49,0,1,7,0,1.0,8.0
2024-07-10,Ahmedabad,Express,Beverages,5,126.10242099145442,253.0,66,0,2,7,0,12.0,13.0
2024-07-10,Ahmedabad,Hyper,Beverages,3,139.38197515968702,441.0,37,0,2,7,0,4.0,3.0
2024-07-10,Ahmedabad,Super,Beverages,7,154.8281364576944,313.6666666666667,75,0,2,7,0,7.0,3.0
2024-07-11,Ahmedabad,Hyper,Beverages,4,254.7452927014616,451.0,79,0,3,7,0,8.0,8.0
2024-07-11,Ahmedabad,Super,Beverages,2,88.51224852041463,123.0,40,0,3,7,0,3.0,1.0
2024-07-12,Ahmedabad,Express,Beverages,9,82.25645269305987,341.0,41,0,4,7,0,7.0,7.0
2024-07-12,Ahmedabad,Hyper,Beverages,9,189.52614900334981,301.3333333333333,78,0,4,7,0,2.0,1.0
2024-07-12,Ahmedabad,Super,Beverages,4,99.2228114493789,313.0,77,0,4,7,0,5.0,12.0
2024-07-13,Ahmedabad,Super,Beverages,15,90.90785039888675,242.66666666666666,65,0,5,7,0,3.0,4.0
2024-07-14,Ahmedabad,Express,Beverages,5,236.91577434354463,146.0,42,0,6,7,0,7.0,7.0
2024-07-14,Ahmedabad,Super,Beverages,10,180.28234856829462,291.0,78,0,6,7,0,4.0,8.0
2024-07-15,Ahmedabad,Express,Beverages,11,103.65670335172068,311.3333333333333,76,0,0,7,0,2.0,3.0
2024-07-15,Ahmedabad,Hyper,Beverages,6,119.24979949698451,266.0,71,0,0,7,0,9.0,7.0
2024-07-15,Ahmedabad,Super,Beverages,12,105.66527538898798,189.0,79,0,0,7,0,9.0,2.0
2024-07-16,Ahmedabad,Express,Beverages,8,105.34037952310368,94.0,68,0,1,7,0,4.0,5.0
2024-07-16,Ahmedabad,Super,Beverages,1,131.61669379095656,408.0,35,0,1,7,0,15.0,3.0
2024-07-17,Ahmedabad,Express,Beverages,8,77.73934620550635,364.3333333333333,74,1,2,7,0,5.0,7.0
2024-07-17,Ahmedabad,Hyper,Beverages,3,184.6098950481509,71.0,33,1,2,7,0,10.0,4.0
2024-07-17,Ahmedabad,Super,Beverages,8,122.30342238623034,203.33333333333334,65,1,2,7,0,11.0,2.0
2024-07-18,Ahmedabad,Hyper,Beverages,1,273.34466725478376,412.0,61,0,3,7,0,6.0,9.0
2024-07-18,Ahmedabad,Super,Beverages,3,144.61292323107887,455.0,27,0,3,7,0,12.0,9.0
2024-07-19,Ahmedabad,Express,Beverages,3,24.82911658154352,466.0,45,0,4,7,0,8.0,4.0
2024-07-20,Ahmedabad,Express,Beverages,5,12.242726957774494,317.0,46,0,5,7,0,1.0,15.0
2024-07-20,Ahmedabad,Hyper,Beverages,7,161.8754199082619,358.0,36,0,5,7,0,8.0,5.0
2024-07-20,Ahmedabad,Super,Beverages,7,67.91553011656848,101.5,35,0,5,7,0,3.0,10.0
2024-07-21,Ahmedabad,Express,Beverages,10,114.6693297341329,261.0,78,0,6,7,0,8.0,11.0
2024-07-21,Ahmedabad,Super,Beverages,3,76.62907696554528,334.0,26,0,6,7,0,1.0,6.0
2024-07-22,Ahmedabad,Hyper,Beverages,8,153.4587253109304,284.0,64,0,0,7,0,3.0,12.0
2024-07-22,Ahmedabad,Super,Beverages,3,149.17709612813505,105.5,66,0,0,7,0,3.0,8.0
2024-07-23,Ahmedabad,Express,Beverages,12,88.25069128822605,266.75,68,0,1,7,0,5.0,1.0
2024-07-23,Ahmedabad,Hyper,Beverages,3,142.91830234909452,399.5,72,0,1,7,0,7.0,8.0
2024-07-24,Ahmedabad,Express,Beverages,3,202.45250284166605,299.0,23,0,2,7,0,7.0,3.0
2024-07-24,Ahmedabad,Hyper,Beverages,2,178.3356475041546,57.0,78,0,2,7,0,10.0,8.0
2024-07-25,Ahmedabad,Express,Beverages,2,33.34297208684504,190.0,62,0,3,7,0,3.0,1.0
2024-07-25,Ahmedabad,Super,Beverages,1,107.15422859274187,67.0,68,0,3,7,0,8.0,3.0
2024-07-26,Ahmedabad,Express,Beverages,5,53.85316324993376,210.0,67,0,4,7,0,3.0,3.0
2024-07-26,Ahmedabad,Hyper,Beverages,10,81.44570428139696,303.5,71,0,4,7,0,12.0,5.0
2024-07-26,Ahmedabad,Super,Beverages,10,122.0832206199764,225.5,66,0,4,7,0,3.0,7.0
2024-07-27,Ahmedabad,Express,Beverages,3,21.56172651700409,122.0,74,0,5,7,0,3.0,7.0
2024-07-27,Ahmedabad,Hyper,Beverages,3,135.98454448836796,481.5,79,0,5,7,0,2.0,10.0
2024-07-28,Ahmedabad,Hyper,Beverages,1,227.60253173544032,420.0,30,0,6,7,0,2.0,3.0
2024-07-28,Ahmedabad,Super,Beverages,12,93.5719813534932,154.66666666666666,66,0,6,7,0,1.0,8.0
2024-07-29,Ahmedabad,Express,Beverages,5,92.56184522957696,327.0,53,0,0,7,0,5.0,3.0
2024-07-29,Ahmedabad,Hyper,Beverages,8,49.56658617511406,241.5,76,0,0,7,0,10.0,12.0
2024-07-30,Ahmedabad,Express,Beverages,6,64.37446072145687,431.0,52,0,1,7,1,10.0,3.0
2024-07-30,Ahmedabad,Hyper,Beverages,15,133.64356888905127,293.0,66,0,1,7,1,3.0,3.0
2024-07-31,Ahmedabad,Super,Beverages,3,169.262193625055,253.5,47,0,2,7,1,3.0,2.0
2024-08-01,Ahmedabad,Express,Beverages,5,196.69371163189635,326.5,23,0,3,8,1,1.0,2.0
2024-08-01,Ahmedabad,Hyper,Beverages,6,123.58975088702599,373.0,77,0,3,8,1,12.0,1.0
2024-08-01,Ahmedabad,Super,Beverages,5,189.0905093920028,196.0,51,0,3,8,1,5.0,5.0
2024-08-02,Ahmedabad,Express,Beverages,11,127.49189291508817,219.0,79,0,4,8,0,8.0,10.0
2024-08-02,Ahmedabad,Super,Beverages,3,107.20030589252076,448.0,37,0,4,8,0,6.0,10.0
2024-08-03,Ahmedabad,Hyper,Beverages,4,156.8426268688634,228.0,60,0,5,8,0,15.0,3.0
2024-08-03,Ahmedabad,Super,Beverages,3,153.67671340342875,282.0,28,0,5,8,0,3.0,3.0
2024-08-04,Ahmedabad,Express,Beverages,15,92.85647948407285,211.6,65,0,6,8,0,5.0,1.0
2024-08-04,Ahmedabad,Hyper,Beverages,4,171.08503989631876,452.0,50,0,6,8,0,6.0,12.0
2024-08-04,Ahmedabad,Super,Beverages,7,86.35651013777283,306.0,75,0,6,8,0,5.0,5.0
2024-08-05,Ahmedabad,Hyper,Beverages,3,144.06685859285176,355.0,69,0,0,8,0,11.0,8.0
2024-08-05,Ahmedabad,Super,Beverages,12,168.68547319782843,455.6666666666667,62,0,0,8,0,3.0,6.0
2024-08-06,Ahmedabad,Express,Beverages,8,129.34860022796516,245.0,46,0,1,8,0,4.0,15.0
2024-08-06,Ahmedabad,Hyper,Beverages,3,99.15361060289392,450.0,64,0,1,8,0,3.0,3.0
2024-08-07,Ahmedabad,Express,Beverages,1,108.45711827248974,96.0,43,0,2,8,0,15.0,5.0
2024-08-07,Ahmedabad,Super,Beverages,5,173.8881119644712,189.0,69,0,2,8,0,4.0,6.0
2024-08-08,Ahmedabad,Express,Beverages,9,129.76590856860494,275.3333333333333,65,0,3,8,0,7.0,5.0
2024-08-08,Ahmedabad,Hyper,Beverages,4,106.68235215602937,325.0,72,0,3,8,0,3.0,11.0
2024-08-09,Ahmedabad,Express,Beverages,7,145.46592366932512,325.6666666666667,57,0,4,8,0,12.0,3.0
2024-08-09,Ahmedabad,Super,Beverages,4,200.14936275385105,92.0,32,0,4,8,0,8.0,4.0
2024-08-10,Ahmedabad,Express,Beverages,2,232.61470693348755,423.0,54,0,5,8,0,3.0,3.0
